#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoSNPs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@ePopSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoSNPs" name="distribution" x="@growthRate.t:ThiesDiscoSNPs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	CoalescentExponential	ePopSize	growthRate.
5408000	-11125.221453634264	-11052.275404635111	-72.9460489991525	-11052.275404635111	246.03756069100703	6.014711432822414E-4	1.0	-60.6725040488471	3482.284531042631	0.02108816189748012
5409000	-11125.219981252343	-11053.693141586373	-71.52683966597002	-11053.693141586373	246.63097880645432	6.173741521135503E-4	1.0	-58.96719392014404	4636.206172642043	0.01780165985010051
5410000	-11129.990348989759	-11053.748831061406	-76.24151792835191	-11053.748831061406	376.3964090274818	3.7633920025263165E-4	1.0	-62.52671979254603	14719.285746294523	0.014430586573773253
5411000	-11125.551752726578	-11048.35662047689	-77.1951322496888	-11048.35662047689	443.099703144762	3.4546932591383774E-4	1.0	-63.979673025035446	8934.09727688239	0.012728731766547603
5412000	-11127.8755216277	-11049.674457813038	-78.20106381466302	-11049.674457813038	468.8190708232521	3.1483686164165075E-4	1.0	-64.75802040081004	11218.265120998542	0.010150945315288408
5413000	-11128.231003131892	-11047.59981273544	-80.63119039645285	-11047.59981273544	603.9278017136925	2.3144922207342128E-4	1.0	-67.24107256235251	10640.853180189886	0.007603297058483151
5414000	-11128.678588505429	-11047.006783984049	-81.67180452137949	-11047.006783984049	652.3535625839726	2.125465722776287E-4	1.0	-67.57491362444877	21573.124259022843	0.008384239768837391
5415000	-11122.990700771918	-11046.687018990244	-76.30368178167318	-11046.687018990244	396.75263327509487	3.841537604798778E-4	1.0	-63.94420548678112	3796.325748424688	0.008384239768837391
5416000	-11127.712265661668	-11047.9316998483	-79.78056581336875	-11047.9316998483	585.2922455208243	2.4196717904383444E-4	1.0	-66.48460952746377	9684.498301340927	0.00799089001848114
5417000	-11127.298899699208	-11047.685846994944	-79.61305270426394	-11047.685846994944	494.3261629976768	2.8165490390160406E-4	1.0	-65.5262315773779	21355.482730087708	0.01053373697139947
5418000	-11127.581293683459	-11051.704602161308	-75.87669152215155	-11051.704602161308	421.0345713289722	3.53558526315148E-4	1.0	-63.32883948712777	4582.934058727422	0.01053373697139947
5419000	-11126.296261652988	-11051.834246963053	-74.46201468993391	-11051.834246963053	308.01547075585245	4.61789617310762E-4	1.0	-61.16784593754798	9664.349132220505	0.017053642459072503
5420000	-11132.218707389995	-11055.854452556061	-76.36425483393471	-11055.854452556061	344.5249773644062	4.3063339107447443E-4	1.0	-63.47931574960585	6418.737012047434	0.016830393691925093
5421000	-11125.5847019072	-11050.247186337336	-75.33751556986479	-11050.247186337336	317.0568185681666	4.433458345055505E-4	1.0	-62.04051303840524	9691.613895590965	0.017562728034393967
5422000	-11126.53619343062	-11050.707806831875	-75.82838659874545	-11050.707806831875	325.97337131398	4.2443500886546785E-4	1.0	-62.11391652036923	14712.858586614606	0.017767395069211774
5423000	-11128.615302722923	-11051.496748181964	-77.11855454095978	-11051.496748181964	432.21123198429535	3.627252640908477E-4	1.0	-64.07144441465942	7549.820702690586	0.012796210325460834
5424000	-11129.308816833545	-11054.679490773562	-74.62932605998371	-11054.679490773562	346.3631081391482	4.076128503088859E-4	1.0	-61.54746961084379	7816.390684722923	0.01424650394643568
5425000	-11129.42472791076	-11048.87740502585	-80.54732288491034	-11048.87740502585	499.38169333936565	3.129750906019906E-4	1.0	-65.91812197543611	36730.03544702794	0.013403271958327155
5426000	-11129.191806928107	-11047.40567514918	-81.78613177892582	-11047.40567514918	675.6821355311604	2.1839675356431608E-4	1.0	-67.3737693415024	29573.862543933516	0.009271015194602543
5427000	-11131.229065536714	-11053.528988446216	-77.7000770904984	-11053.528988446216	443.71506493733153	3.1878954400506396E-4	1.0	-64.36783787040316	10041.61264211132	0.010192314937662268
5428000	-11130.493311661066	-11052.012285176492	-78.48102648457372	-11052.012285176492	536.5526673451512	2.656057001373107E-4	1.0	-64.76154347382322	14790.447212317673	0.010192314937662268
5429000	-11136.532679577027	-11050.485861780753	-86.04681779627337	-11050.485861780753	690.5648972923275	2.0399080859814754E-4	1.0	-71.78899997847688	25338.28063538386	0.010192314937662268
5430000	-11134.554931789635	-11047.984209947866	-86.57072184176826	-11047.984209947866	633.3611861669365	2.185042200109921E-4	1.0	-69.97721260872368	261879.4789895853	0.013979053365569143
5431000	-11135.11032922172	-11049.919294650752	-85.19103457096713	-11049.919294650752	636.7432810820153	2.369618003725119E-4	1.0	-68.8508111784256	203282.88955534986	0.013979053365569143
5432000	-11136.27382762105	-11051.369381706278	-84.90444591477188	-11051.369381706278	686.6133463562619	2.2460968535718E-4	1.0	-69.45763172835265	83205.63723676198	0.010118283205867239
5433000	-11127.70114235041	-11046.992284139083	-80.70885821132637	-11046.992284139083	537.9663914241238	2.498956222217912E-4	1.0	-66.82695230813391	17399.440379118405	0.009159608674824425
5434000	-11131.208867967774	-11049.291760017471	-81.91710795030242	-11049.291760017471	665.9970247281127	2.0322429141973042E-4	1.0	-68.1459798597684	15576.157604509295	0.006668042299719117
5435000	-11125.91958914568	-11047.240965714236	-78.67862343144431	-11047.240965714236	448.8632391889062	3.162007269185317E-4	1.0	-66.64484581413979	2741.299133577505	0.005408338937919664
5436000	-11125.018183878652	-11045.865378717965	-79.1528051606871	-11045.865378717965	571.5545234020776	2.600831360488877E-4	1.0	-66.24431732597498	6573.520709988267	0.008251144494476857
5437000	-11128.087385360544	-11048.561056639406	-79.52632872113783	-11048.561056639406	580.2757323570634	2.6019553888159187E-4	1.0	-66.44640090310175	7802.695751534644	0.008873328870985568
5438000	-11127.628535099184	-11048.051981170709	-79.57655392847401	-11048.051981170709	476.0971940619514	2.875368106152901E-4	1.0	-65.962595135588	13309.754961614672	0.008966533418274546
5439000	-11126.23262161897	-11048.44061268537	-77.79200893359999	-11048.44061268537	430.2139405762237	3.4507066168061606E-4	1.0	-64.54129898606429	9255.501689943814	0.00989446862325987
5440000	-11131.09789339695	-11047.121414550656	-83.9764788462953	-11047.121414550656	742.8373055881281	1.9649129448947127E-4	1.0	-69.10653437340908	46733.74320066938	0.009471441363023143
5441000	-11126.779173617457	-11051.282414467874	-75.4967591495818	-11051.282414467874	377.652432637189	3.7474704017309405E-4	1.0	-63.04519861299824	4162.361243823178	0.009471441363023143
5442000	-11129.478866247184	-11051.942352608941	-77.53651363824214	-11051.942352608941	471.552802392861	3.071877585087536E-4	1.0	-64.90750802215794	4970.624999363157	0.008919214926318177
5443000	-11126.453311348678	-11046.024532484249	-80.42877886442893	-11046.024532484249	575.0102535648078	2.5023939085532865E-4	1.0	-66.21188661048232	24322.34486809069	0.010047627160083013
5444000	-11135.468703902428	-11052.969990391915	-82.49871351051284	-11052.969990391915	617.0691398595767	2.500560186361999E-4	1.0	-67.59658236190086	48259.73715763622	0.011175911931214276
5445000	-11129.43445057818	-11048.769149392272	-80.66530118590666	-11048.769149392272	489.2295336012177	2.8675554054957914E-4	1.0	-66.42860906627213	24807.856188191043	0.01112065096818763
5446000	-11130.193487111273	-11049.912952241728	-80.2805348695462	-11049.912952241728	472.80635402066895	2.8026451840228823E-4	1.0	-65.86487169956276	29669.086874019842	0.011912045708615197
5447000	-11131.195061916475	-11047.111393183113	-84.08366873336105	-11047.111393183113	631.833256832578	2.2702522204387664E-4	1.0	-68.63722435135531	83167.14304026715	0.012971705694225032
5448000	-11133.248027315622	-11049.187723528199	-84.06030378742189	-11049.187723528199	627.5663159265963	2.2402386337219422E-4	1.0	-68.33625193215528	109781.67127276237	0.0119352619245233
5449000	-11130.036894555353	-11046.95471185407	-83.08218270128238	-11046.95471185407	621.16686443509	2.2976305383154056E-4	1.0	-67.8075484421288	70043.42712461787	0.010724211018526365
5450000	-11127.009755375999	-11046.13194462652	-80.87781074947728	-11046.13194462652	574.3259471792542	2.3863439722944432E-4	1.0	-66.17912230824808	39376.278141684794	0.010910318185960187
5451000	-11131.21884844528	-11052.475052073385	-78.74379637189553	-11052.475052073385	530.1322667481679	2.5533258287390223E-4	1.0	-64.92951860517107	16260.988931207778	0.010417893708840435
5452000	-11128.49147047006	-11046.250985079896	-82.24048539016466	-11046.250985079896	628.8017899535862	2.275624622771824E-4	1.0	-67.8391192401555	29250.899351460495	0.0087902782166202
5453000	-11129.67508364884	-11049.095890657287	-80.57919299155371	-11049.095890657287	566.4465247978692	2.4088713488863183E-4	1.0	-66.85140211296367	14914.860159851305	0.00808435866694688
5454000	-11129.854652695447	-11048.158981772518	-81.69567092292978	-11048.158981772518	645.4888532993573	2.0921063138100863E-4	1.0	-67.83080372544198	17106.086930445817	0.00808435866694688
5455000	-11132.404323382809	-11048.322736297678	-84.08158708513085	-11048.322736297678	722.3006629686322	1.953815005955155E-4	1.0	-70.28159028911197	16031.635029950712	0.00808435866694688
5456000	-11134.448047253545	-11051.640521604979	-82.80752564856708	-11051.640521604979	572.4938751165867	2.3874389692772277E-4	1.0	-70.2133529554822	4800.719571115444	0.007287335221348522
5457000	-11131.023903270261	-11046.948297345825	-84.07560592443656	-11046.948297345825	852.5564972297295	1.7058936122599808E-4	1.0	-70.18748088179711	17510.137862072763	0.005388386561538956
5458000	-11136.050685059683	-11047.277798136975	-88.77288692270788	-11047.277798136975	934.4904465654046	1.4395865603973723E-4	1.0	-73.47129634504589	71967.90928187044	0.006163264209347909
5459000	-11139.507739652954	-11050.498336271026	-89.00940338192709	-11050.498336271026	1113.8871422193968	1.292749382646049E-4	1.0	-73.2469209262427	114104.21452064368	0.006163264209347909
5460000	-11139.754513770802	-11049.180143724276	-90.57437004652658	-11049.180143724276	1183.1758104479284	1.1051981983418495E-4	1.0	-74.41304689197196	170026.25939221322	0.006163264209347909
5461000	-11141.28309852563	-11050.817451741177	-90.46564678445162	-11050.817451741177	1014.8906510416474	1.2680135983880465E-4	1.0	-73.7324388147913	301206.15337782894	0.007476719610154621
5462000	-11129.019191284677	-11045.655972482284	-83.36321880239228	-11045.655972482284	773.7893869967609	1.9014192158868862E-4	1.0	-69.08494376750758	25864.257349620795	0.007476719610154621
5463000	-11132.558175633993	-11048.426368479764	-84.1318071542274	-11048.426368479764	749.6318993478059	1.9590743693455694E-4	1.0	-70.12250154458232	19764.536480235914	0.007578656995951012
5464000	-11128.899640897458	-11047.06447783721	-81.83516306024751	-11047.06447783721	522.7898991854568	2.6576646422223684E-4	1.0	-68.1426958791119	14397.445808223798	0.007578656995951012
5465000	-11137.9183376576	-11057.405828126193	-80.51250953140753	-11057.405828126193	659.0625485518655	2.3784571057414123E-4	1.0	-67.13469574067769	10510.818941973072	0.007342991936189862
5466000	-11129.578893345213	-11045.511098642379	-84.06779470283432	-11045.511098642379	800.1163666714474	1.7859550892709635E-4	1.0	-69.51907035738847	33896.63194626596	0.007342991936189862
5467000	-11136.170796996927	-11050.723084342486	-85.44771265443985	-11050.723084342486	758.2036996743641	1.9169569463632716E-4	1.0	-70.65710762786189	43172.18136604409	0.007342991936189862
5468000	-11135.23759066408	-11052.220583147882	-83.01700751619731	-11052.220583147882	729.9545502294825	1.9114272444592143E-4	1.0	-68.7406247342195	25815.338482261057	0.0075045804554199
5469000	-11133.019709707658	-11049.540061671682	-83.4796480359758	-11049.540061671682	693.8212349091199	1.9896019280216405E-4	1.0	-68.40717301744178	57223.45764028312	0.010487309975448507
5470000	-11128.514477449844	-11050.461657489155	-78.0528199606891	-11050.461657489155	494.9466395562579	2.952839247535773E-4	1.0	-64.36940019596837	14266.421926834671	0.010487309975448507
5471000	-11122.549713335911	-11048.192402979797	-74.3573103561133	-11048.192402979797	349.3856069595614	4.140404160356692E-4	1.0	-61.39712501507155	6920.7534912937235	0.015079760909984356
5472000	-11124.719670146804	-11049.45522278352	-75.2644473632846	-11049.45522278352	386.1375294698604	3.7853348435254534E-4	1.0	-61.99808869140287	9399.88993878014	0.015079760909984356
5473000	-11130.393769393548	-11051.844310759776	-78.54945863377198	-11051.844310759776	404.030751945287	3.6493706271455124E-4	1.0	-64.18805665648522	28099.205051913188	0.015079760909984356
5474000	-11137.086427443071	-11052.794896625326	-84.29153081774565	-11052.794896625326	566.4814875889222	2.76555961119674E-4	1.0	-68.76898844991966	89739.16486910159	0.01429326301787704
5475000	-11135.481837545592	-11047.853516855146	-87.62832069044559	-11047.853516855146	568.2871797682437	2.434266936769574E-4	1.0	-71.01376354527898	267429.36803560826	0.016337497637797523
5476000	-11141.310833734336	-11051.636274133105	-89.67455960123198	-11051.636274133105	644.5883388567854	2.2339919145129586E-4	1.0	-72.04293908950754	739451.2168705558	0.01666111974585626
5477000	-11129.251076602151	-11045.701914415382	-83.54916218676911	-11045.701914415382	539.885353550288	2.6824091211396215E-4	1.0	-67.52315191906513	148457.40294429008	0.01666111974585626
5478000	-11127.35290979912	-11048.310837805848	-79.04207199327116	-11048.310837805848	485.4735173646207	2.9671668950014544E-4	1.0	-64.4968186438173	33771.43710590402	0.01438189186419115
5479000	-11126.590832117854	-11049.22206153074	-77.36877058711404	-11049.22206153074	473.22833925559524	3.175126086886344E-4	1.0	-63.97116071368776	10719.42056056943	0.011766497965256563
5480000	-11128.253588714439	-11051.679920511537	-76.57366820290268	-11051.679920511537	436.9071941744735	3.500254173541235E-4	1.0	-63.53487728618256	7487.523824127634	0.011766497965256563
5481000	-11127.755896263137	-11049.220823134938	-78.53507312820048	-11049.220823134938	481.64914289235	2.9090734133842267E-4	1.0	-64.59196858307148	18495.949713307262	0.011766497965256563
5482000	-11127.603187640598	-11048.577452200614	-79.02573543998417	-11048.577452200614	528.5824140675683	2.862919835746427E-4	1.0	-65.65927699985274	10390.847455055811	0.011161760083005685
5483000	-11125.440527810524	-11044.843727797474	-80.59680001305084	-11044.843727797474	528.8385244137178	2.7558892936792653E-4	1.0	-66.26882277093603	27179.45348026495	0.010635762452007057
5484000	-11130.53103544523	-11051.530834621517	-79.00020082371377	-11051.530834621517	524.8828553314396	2.6209580421770085E-4	1.0	-64.92330335709583	21144.535971243826	0.010635762452007057
5485000	-11132.071967930142	-11051.696193740176	-80.37577418996571	-11051.696193740176	491.55440557556307	2.733327199920228E-4	1.0	-66.19942065688404	23355.618871592353	0.010635762452007057
5486000	-11126.213631640261	-11043.792172991507	-82.42145864875441	-11043.792172991507	639.5520262525685	2.253092277742876E-4	1.0	-67.52116936798241	48171.778426536635	0.010635762452007057
5487000	-11130.672596804363	-11047.256807911044	-83.415788893319	-11047.256807911044	610.3025292909219	2.2268392957731938E-4	1.0	-68.18799135829867	66838.65587962873	0.010635762452007057
5488000	-11130.892102449052	-11049.25720439206	-81.63489805699092	-11049.25720439206	642.2883552443731	2.2657077319825306E-4	1.0	-67.03367112706108	35721.327343734374	0.009502089785947847
5489000	-11135.713129709859	-11050.980813797203	-84.73231591265501	-11050.980813797203	740.1354508105678	1.9233840118749982E-4	1.0	-69.25010333605772	86203.57988502969	0.010173059048853413
5490000	-11128.9041868051	-11048.565679965997	-80.3385068391039	-11048.565679965997	528.5686942460204	2.546336263353115E-4	1.0	-66.74008182010166	13104.874909795739	0.00832662213129045
5491000	-11127.598302631628	-11048.601972795432	-78.99632983619644	-11048.601972795432	465.88228638611537	2.877229775605867E-4	1.0	-66.37866289653802	4914.653746854264	0.008477342922051136
5492000	-11128.803834730665	-11049.46540369057	-79.33843104009426	-11049.46540369057	551.362926975218	2.608218828976327E-4	1.0	-66.01531363767727	9950.987232812497	0.008477342922051136
5493000	-11132.443380016764	-11051.60706114133	-80.83631887543454	-11051.60706114133	564.7319510274671	2.5226676983008603E-4	1.0	-67.01967776039979	16300.495045555184	0.008477342922051136
5494000	-11135.769865456969	-11046.828900756964	-88.94096470000498	-11046.828900756964	1021.4926729021757	1.3699710411529397E-4	1.0	-73.00359101144534	135904.4945240699	0.007730042609877939
5495000	-11129.08761830286	-11047.495780337875	-81.59183796498453	-11047.495780337875	625.318220214739	2.326420900974636E-4	1.0	-67.67356920914102	18044.617848629925	0.007730042609877939
5496000	-11131.75409600692	-11050.998351489265	-80.75574451765516	-11050.998351489265	642.4807873616893	2.3544785504047108E-4	1.0	-67.04893807141491	14605.309844565529	0.007730042609877939
5497000	-11136.025896126841	-11052.194651415413	-83.83124471142715	-11052.194651415413	741.5199197289083	1.9134874404235104E-4	1.0	-69.36446990487386	31228.054878813113	0.008854480187108597
5498000	-11130.551376422052	-11048.356023191174	-82.19535323087726	-11048.356023191174	738.3208519761296	1.9551264696008436E-4	1.0	-68.21705877315934	19160.92806809617	0.007728596455504645
5499000	-11130.803044897491	-11050.15687158149	-80.64617331600058	-11050.15687158149	634.4282492070215	2.099544041124683E-4	1.0	-67.39709872003054	9241.029964064486	0.007728596455504645
5500000	-11127.454126156415	-11047.37733725035	-80.07678890606599	-11047.37733725035	612.6826986170794	2.3626427632426558E-4	1.0	-66.52985494091368	12447.15692614253	0.008357328356154013
5501000	-11132.374292840817	-11047.705894480981	-84.66839835983566	-11047.705894480981	693.9425800861304	2.125184616481724E-4	1.0	-69.78235825023195	47493.76227724155	0.008357328356154013
5502000	-11130.217242667499	-11048.630867892223	-81.58637477527593	-11048.630867892223	693.081685564772	1.9754058634534758E-4	1.0	-67.51864851406162	20953.056559384982	0.008357328356154013
5503000	-11132.489940194331	-11050.381584432776	-82.1083557615554	-11050.381584432776	658.4030242614758	2.055607083961726E-4	1.0	-68.06325633015278	20484.586441037576	0.007896237893672532
5504000	-11126.854700693128	-11048.49138787566	-78.36331281746797	-11048.49138787566	485.10866032587364	2.951578718893027E-4	1.0	-65.44677282977965	6626.7933998688395	0.007658046044872892
5505000	-11128.207851143547	-11047.14076963418	-81.06708150936791	-11047.14076963418	681.0592061675435	2.1974220871796182E-4	1.0	-67.30407434574654	15449.557780736513	0.007898519166364963
5506000	-11130.275819255552	-11050.454412193974	-79.82140706157703	-11050.454412193974	536.9655089590783	2.5926601143668197E-4	1.0	-65.99502763455266	16459.74267212595	0.008975580454097402
5507000	-11130.40975089128	-11052.315250123434	-78.09450076784618	-11052.315250123434	478.41955726133034	2.830065256639873E-4	1.0	-64.86530414301525	9058.544864831481	0.009781890357674024
5508000	-11129.459219015553	-11048.507471800627	-80.95174721492567	-11048.507471800627	656.9303799998463	2.2461388605139824E-4	1.0	-68.30102645775413	5080.34139569807	0.005304600789888585
5509000	-11133.129466303577	-11047.103446837484	-86.02601946609363	-11047.103446837484	1066.930362466315	1.307228205562661E-4	1.0	-71.38883856970618	37034.08120862089	0.005304600789888585
5510000	-11138.032649850245	-11050.466402395936	-87.56624745431006	-11050.466402395936	1232.1150106661316	1.196985158824685E-4	1.0	-72.20657636592817	76273.74634048222	0.005304600789888585
