# BEAST v1.8.3
# Generated Mon Apr 25 19:05:58 EDT 2016 [seed=1461625546558]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7338000	-13997.552229035908	-5.494875110251045	-13992.057353925657	29.332707702842622	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4325333081519497E-5	2.4325333081519497E-5	-13992.057353925657	0.0	-8.125395162371465
7339000	-13995.758098764753	-4.261745276423569	-13991.496353488328	14.960492458863133	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.461296459437901E-5	5.461296459437901E-5	-13991.496353488328	0.0	-6.129009813984341
7340000	-13996.782179723788	-4.05493250531794	-13992.72724721847	10.058973811973596	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.4463452018329746E-5	4.4463452018329746E-5	-13992.72724721847	0.0	-5.854242184888183
7341000	-13995.447266861114	-4.323819470002035	-13991.123447391112	17.399734406223114	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.8210004085739114E-5	3.821000408573911E-5	-13991.123447391112	0.0	-6.450692963961389
7342000	-13997.282617792862	-6.687026177908794	-13990.595591614952	52.02298891493331	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.219880963508072E-5	1.2198809635080718E-5	-13990.595591614952	0.0	-9.92782564606031
7343000	-13995.806277890819	-4.607383732558267	-13991.19889415826	27.004686031987497	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.6291381652237314E-5	1.6291381652237317E-5	-13991.19889415826	0.0	-7.37647200418525
7344000	-13995.82804651465	-4.854972466091035	-13990.97307404856	26.94924451733398	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.7354835761580947E-5	2.7354835761580947E-5	-13990.97307404856	0.0	-7.362946057304955
7345000	-13997.972137250279	-4.32826026989892	-13993.64387698038	8.281871582606232	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	8.238305047732084E-5	8.238305047732082E-5	-13993.64387698038	0.0	-5.735820657184185
7346000	-13995.86571776413	-4.399206128068789	-13991.466511636061	18.90625990000855	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.780569261240897E-5	2.7805692612408973E-5	-13991.466511636061	0.0	-6.7348254122341755
7347000	-13998.304846063636	-7.081445962667144	-13991.22340010097	51.096807425305514	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.3005575445491401E-5	1.30055754454914E-5	-13991.22340010097	0.0	-10.29219812001505
7348000	-13995.479181884803	-4.521543573521323	-13990.957638311282	22.775223175119535	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4160305421603074E-5	2.4160305421603074E-5	-13990.957638311282	0.0	-7.011972936235163
7349000	-13995.229067042836	-4.021181027175951	-13991.20788601566	10.195630879589187	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.779519278481038E-5	5.779519278481037E-5	-13991.20788601566	0.0	-5.672336868270705
7350000	-13999.44446737908	-4.487002320800302	-13994.95746505828	4.335283372148184	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.707075820411317E-4	1.707075820411317E-4	-13994.95746505828	0.0	-5.2098835237555345
7351000	-13996.404395085177	-4.458849082953279	-13991.945546002224	16.332647357794528	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.065840280927656E-5	4.065840280927656E-5	-13991.945546002224	0.0	-6.537866090488012
7352000	-13995.349711095121	-3.9286226963824458	-13991.421088398738	12.431872029065447	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.706122477162937E-5	3.706122477162937E-5	-13991.421088398738	0.0	-5.9008020010015825
7353000	-13995.665340612084	-4.044591181268957	-13991.620749430815	7.776345781408982	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.332839699313156E-5	7.332839699313156E-5	-13991.620749430815	0.0	-5.445492278705167
7354000	-13997.001511360784	-5.743611565343025	-13991.25789979544	39.2783265638601	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.1228385978160512E-5	2.122838597816051E-5	-13991.25789979544	0.0	-8.564631744509878
7355000	-13997.27108249652	-4.396775915839818	-13992.87430658068	22.256907704976335	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.512870205789881E-5	1.5128702057898812E-5	-13992.87430658068	0.0	-7.119058188834772
7356000	-13996.436337428959	-4.166016666293184	-13992.270320762666	13.61683654114075	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.398327605437714E-5	3.3983276054377135E-5	-13992.270320762666	0.0	-6.246845526371698
7357000	-13994.98843690581	-4.0743064389866195	-13990.914130466825	13.281352177432654	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.6693232564976075E-5	4.669323256497608E-5	-13990.914130466825	0.0	-5.961065180417311
7358000	-13996.819567100303	-6.086220436057128	-13990.733346664247	43.73132832890418	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.4909914768627865E-5	1.4909914768627869E-5	-13990.733346664247	0.0	-9.141587788237459
7359000	-13997.752270747305	-4.324124837997577	-13993.428145909307	7.030320379569549	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.428902355937975E-4	1.428902355937975E-4	-13993.428145909307	0.0	-5.334921471586643
7360000	-13997.98878466949	-5.37826825102068	-13992.610516418468	32.66070121621171	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.1077839891232843E-5	3.1077839891232843E-5	-13992.610516418468	0.0	-7.916830489582339
7361000	-13998.554619081462	-5.241566877130968	-13993.31305220433	23.17107481448113	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.952401136235905E-5	1.952401136235905E-5	-13993.31305220433	0.0	-7.889865603453443
7362000	-13997.624563713713	-5.397904012066487	-13992.226659701646	39.172553903180685	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	8.73156309309664E-6	8.731563093096639E-6	-13992.226659701646	0.0	-8.666319128084943
7363000	-13998.323127329488	-5.63644325525675	-13992.686684074231	29.704181516538682	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.7334989170761884E-5	2.7334989170761884E-5	-13992.686684074231	0.0	-8.21658228081338
7364000	-13995.803714053713	-4.788664289805914	-13991.015049763906	26.019865434377053	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.921358327802398E-5	2.921358327802398E-5	-13991.015049763906	0.0	-7.245089528390639
7365000	-13998.379220607816	-6.219303100188407	-13992.159917507628	38.74914674210904	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.1001927558490422E-5	2.1001927558490422E-5	-13992.159917507628	0.0	-9.056126468037377
7366000	-13995.329647799597	-3.8504248947705424	-13991.479222904827	11.41159988033256	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.815777321452324E-5	3.8157773214523246E-5	-13991.479222904827	0.0	-5.7617011966910106
7367000	-13997.156496241536	-5.682889211557834	-13991.473607029979	34.11139084914332	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.6839536845258775E-5	1.6839536845258775E-5	-13991.473607029979	0.0	-8.568499710223715
7368000	-13995.982691614194	-5.113943497179565	-13990.868748117015	30.64406186128385	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.2017085057722143E-5	2.2017085057722146E-5	-13990.868748117015	0.0	-7.79708321091698
7369000	-13995.485759378493	-4.600101038841058	-13990.885658339652	26.198617736578953	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.87961118016427E-5	1.87961118016427E-5	-13990.885658339652	0.0	-7.281862123982434
7370000	-13995.361158996313	-4.093350270023967	-13991.267808726288	13.47347392843621	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.1159353631224235E-5	4.1159353631224235E-5	-13991.267808726288	0.0	-6.057522277680892
7371000	-13998.056897600207	-4.544294085452791	-13993.512603514753	12.94223357705636	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.5554337756243015E-5	5.5554337756243015E-5	-13993.512603514753	0.0	-6.371990888381348
7372000	-13994.887321953047	-4.0098117801507	-13990.877510172897	11.858246652990971	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.045448298598131E-5	5.04544829859813E-5	-13990.877510172897	0.0	-5.79950395823626
7373000	-13995.71582817925	-4.09339089381555	-13991.622437285436	5.835164798069934	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	9.636143794811925E-5	9.636143794811925E-5	-13991.622437285436	0.0	-5.2083734230763445
7374000	-13999.487067125237	-3.6368178199712737	-13995.850249305266	12.327223221966337	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.7636601821451037E-5	1.763660182145104E-5	-13995.850249305266	0.0	-5.986113999777146
7375000	-13996.135497590314	-4.71494118314089	-13991.420556407173	22.254606742430457	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.9295651617003428E-5	2.9295651617003435E-5	-13991.420556407173	0.0	-7.105368967806309
7376000	-13997.50541329452	-4.699294613726329	-13992.806118680794	16.964327365797867	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.086048660965625E-5	4.086048660965624E-5	-13992.806118680794	0.0	-6.808305844965856
7377000	-13995.181654095508	-4.020087806843797	-13991.161566288663	10.744505638809152	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.4434271605458035E-5	5.443427160545803E-5	-13991.161566288663	0.0	-5.727119892999691
7378000	-13998.037187239323	-6.860154716397788	-13991.177032522924	55.94738403952966	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.685446094376535E-6	7.685446094376535E-6	-13991.177032522924	0.0	-10.369626257916028
7379000	-14004.12885325273	-4.833021343839066	-13999.295831908892	17.672246470806268	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	8.710895375700727E-5	8.710895375700726E-5	-13999.295831908892	0.0	-6.559349678193141
7380000	-13995.945760331633	-4.102292683929924	-13991.843467647703	16.904676726113028	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4536222817379307E-5	2.453622281737931E-5	-13991.843467647703	0.0	-6.439726736626202
7381000	-13995.809474158235	-4.362771609109519	-13991.446702549127	20.864867716933997	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.1932053850691067E-5	2.1932053850691063E-5	-13991.446702549127	0.0	-6.860956524038569
7382000	-13997.203809834	-4.825513923123879	-13992.378295910876	24.603660443947483	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.663157148482723E-5	1.663157148482723E-5	-13992.378295910876	0.0	-7.558928418667523
7383000	-13999.022949531303	-6.303136947492933	-13992.71981258381	44.374326011657004	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3105812027254536E-5	2.3105812027254536E-5	-13992.71981258381	0.0	-9.144236634061766
7384000	-13997.856142865656	-6.266404994681596	-13991.589737870974	40.84300797358636	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.804351738341048E-5	1.804351738341048E-5	-13991.589737870974	0.0	-9.202848257566025
7385000	-13995.764135567188	-4.942665737387244	-13990.8214698298	29.63951007481685	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8458741000694803E-5	1.8458741000694806E-5	-13990.8214698298	0.0	-7.697759468512516
7386000	-13996.22976537076	-4.751140874195659	-13991.478624496563	22.799988095133788	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.5767686751559336E-5	2.5767686751559336E-5	-13991.478624496563	0.0	-7.220832864244883
7387000	-13996.775883405482	-4.413447908375489	-13992.362435497107	14.185925516973398	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.178885976379807E-5	5.178885976379807E-5	-13992.362435497107	0.0	-6.302434180982731
7388000	-13999.24812631902	-5.54996185981108	-13993.698164459209	23.498897930524087	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.205354728212886E-5	2.2053547282128863E-5	-13993.698164459209	0.0	-8.154605312635145
7389000	-13999.125916655343	-5.431255817256001	-13993.694660838086	23.571412590149478	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.9170568739759628E-5	1.9170568739759628E-5	-13993.694660838086	0.0	-8.104777267775702
7390000	-13997.811169438432	-5.161190576255601	-13992.649978862177	23.16145197544276	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.085640254594718E-5	3.085640254594718E-5	-13992.649978862177	0.0	-7.56377706209414
7391000	-13996.623467833471	-5.972126266936871	-13990.651341566534	44.71354310818444	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1751893026126653E-5	1.1751893026126653E-5	-13990.651341566534	0.0	-9.155421309452805
7392000	-13995.97429518464	-3.997177111986363	-13991.977118072653	11.037147969026538	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.208562286919839E-5	4.208562286919839E-5	-13991.977118072653	0.0	-5.85757860907914
7393000	-13995.806966454371	-3.9375815576423143	-13991.869384896729	8.284608684108127	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.6368580035771156E-5	5.6368580035771156E-5	-13991.869384896729	0.0	-5.502119118915209
7394000	-13997.270990552757	-5.716289125068522	-13991.554701427689	36.31865059262389	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.3145589693927613E-5	1.3145589693927613E-5	-13991.554701427689	0.0	-8.754956771635081
7395000	-13995.186535885867	-4.414452998616324	-13990.77208288725	21.073260581967375	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.912865852793247E-5	2.912865852793247E-5	-13990.77208288725	0.0	-6.76869992586256
7396000	-13997.707448648367	-5.54433201817501	-13992.163116630192	28.869907163647934	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.2500223209187117E-5	2.2500223209187117E-5	-13992.163116630192	0.0	-8.211835805409464
7397000	-13995.747106024774	-4.588830419787836	-13991.158275604987	25.08343348935111	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8919170603757443E-5	1.8919170603757443E-5	-13991.158275604987	0.0	-7.24964130950312
7398000	-13996.967456680904	-5.51628444482364	-13991.45117223608	33.04395581974724	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.236157755663313E-5	2.236157755663313E-5	-13991.45117223608	0.0	-8.236243581710806
7399000	-13996.891544763062	-3.661612233362103	-13993.2299325297	11.150406038764304	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.696304369723261E-5	2.6963043697232606E-5	-13993.2299325297	0.0	-5.735210815874007
7400000	-13997.31324793711	-4.110438376190853	-13993.20280956092	4.5188377967814795	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	9.390847488990374E-5	9.390847488990374E-5	-13993.20280956092	0.0	-5.124992132243943
7401000	-13997.208589478916	-5.494520583000146	-13991.714068895915	31.291494438329078	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.347502226542431E-5	2.3475022265424308E-5	-13991.714068895915	0.0	-8.167745040400984
7402000	-13998.048382283774	-5.545338140056928	-13992.503044143717	27.4494010653719	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.395471196991863E-5	2.3954711969918634E-5	-13992.503044143717	0.0	-8.16169018678831
7403000	-13997.215736565176	-5.7639521635719095	-13991.451784401605	38.557523817167336	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.188946771348471E-5	1.188946771348471E-5	-13991.451784401605	0.0	-8.87864031841069
7404000	-13998.342882497076	-6.382991145179091	-13991.959891351897	52.001229314747484	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.785200703384717E-6	6.785200703384718E-6	-13991.959891351897	0.0	-9.917246109580748
7405000	-13995.77612883609	-3.8105126189225498	-13991.965616217169	8.83902067173975	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.547724573556455E-5	4.547724573556455E-5	-13991.965616217169	0.0	-5.507272579581496
7406000	-13998.756085449935	-5.474003024410256	-13993.282082425525	24.24804317729192	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.1278098691519887E-5	2.127809869151989E-5	-13993.282082425525	0.0	-8.10474932803692
7407000	-13995.321426568285	-4.0578877426366855	-13991.26353882565	10.556673035676253	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.85366919352465E-5	5.8536691935246496E-5	-13991.26353882565	0.0	-5.7213154463909985
7408000	-13995.055768410784	-4.266404020873016	-13990.789364389911	18.07502227434809	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.551337318260843E-5	3.551337318260843E-5	-13990.789364389911	0.0	-6.443577047792711
7409000	-13997.800390239661	-4.155069466100336	-13993.645320773561	10.421385277579184	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.005097248283279E-5	4.0050972482832785E-5	-13993.645320773561	0.0	-6.040046702307708
7410000	-13997.4774793	-5.375925441174861	-13992.101553858825	27.565513117101958	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.505125738605803E-5	2.505125738605803E-5	-13992.101553858825	0.0	-7.9628505653898
7411000	-13997.294188829646	-3.843624226711219	-13993.450564602936	5.441146464620301	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.968413591020842E-5	5.968413591020841E-5	-13993.450564602936	0.0	-5.162471632279281
7412000	-13996.224380011154	-4.064767982776368	-13992.159612028378	11.226524407191349	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.2745420507818336E-5	4.2745420507818336E-5	-13992.159612028378	0.0	-5.931467496307285
7413000	-13995.606922058694	-3.891702734408967	-13991.715219324285	11.63202685275677	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.7107735803172395E-5	3.7107735803172395E-5	-13991.715219324285	0.0	-5.831559368301209
7414000	-13996.326853463665	-4.731567635141777	-13991.595285828524	22.61997474387494	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3976003935431153E-5	2.3976003935431153E-5	-13991.595285828524	0.0	-7.2352872487601
7415000	-13997.48501443855	-5.753558098843232	-13991.731456339707	43.1327643274237	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	8.758925644529733E-6	8.758925644529733E-6	-13991.731456339707	0.0	-9.068241943352135
7416000	-13995.207576391085	-4.060224375553174	-13991.147352015532	12.73755880935498	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.488040838635546E-5	4.488040838635546E-5	-13991.147352015532	0.0	-5.950318069460519
7417000	-13998.204273829931	-7.246972813226875	-13990.957301016704	58.516319665264554	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.347332686101354E-5	1.3473326861013543E-5	-13990.957301016704	0.0	-10.494514060598188
